Vmag,Plx,e_Plx,B-V,Amag,target
9.11,9.64,1.43,0.63,19.030384,1
6.51,26.82,0.89,0.6,18.652294,1
7.96,1.84,0.71,-0.06,14.284089,0
11.2,1.71,2.55,0.545,17.36498,0
5.84,9.91,0.79,0.233,15.820369,1
6.31,5.36,0.68,1.282,14.955824,0
7.98,4.73,0.81,0.034,16.354305,1
8.76,3.32,1.47,0.399,16.36569,1
9.2,2.22,0.92,1.031,15.931765,1
3.6,16.59,0.85,0.102,14.699232,0
4.39,11.89,0.72,1.448,14.765909,0
8.21,3.94,1.7,0.4,16.18748,1
8.9,6.94,0.78,0.52,18.106796,1
5.86,14.65,1.35,1.01,16.68919,1
9.12,1.14,0.98,-0.047,14.404524,0
8.05,5.11,1.04,0.204,16.592106,1
6.13,5.63,0.86,1.603,14.882543,0
7.2,2.37,1.04,1.42,14.073742,0
8.32,11.96,0.89,0.656,18.708656,1
9.02,1.13,1.49,0.206,14.285393,1
8.68,-0.16,1.08,1.429,9.7006,0
8.96,0.13,1.24,0.262,9.5297165,0
8.37,10.36,1.29,0.397,18.4468,1
4.84,37.41,0.48,0.375,17.704937,1
8.28,3.96,0.8,0.042,16.268476,1
11.17,0.26,1.96,0.08,13.244866,0
5.25,20.0,0.56,0.886,16.75515,1
5.52,10.21,0.77,1.015,15.565128,0
9.42,-0.74,1.24,0.299,13.766159,1
8.15,2.92,1.23,-0.143,15.476913,1
8.87,1.78,0.79,1.126,15.1221,0
6.95,18.09,0.86,0.403,18.237194,1
8.8,2.94,1.28,0.278,16.141737,1
8.15,8.28,1.87,0.8,17.74015,1
8.54,7.03,1.08,0.464,17.774776,1
8.96,3.98,4.45,0.262,16.959415,1
6.3,12.91,0.92,0.273,16.85463,1
7.42,1.43,0.9,-0.015,13.19668,0
5.9,3.63,0.87,1.529,13.699533,0
8.47,5.95,0.77,0.956,17.342585,1
8.81,21.11,0.96,0.675,20.432442,1
9.16,2.87,1.19,1.591,16.44941,0
6.87,3.34,0.79,1.525,14.488732,0
8.33,6.24,0.94,0.203,17.305923,1
7.71,3.58,1.33,1.72,15.479416,0
7.99,4.57,0.94,0.03,16.289581,0
3.06,13.11,0.75,1.603,13.648014,0
5.93,5.35,0.76,1.259,14.571768,0
5.6,4.98,0.67,1.204,14.086147,0
6.3,7.83,1.0,0.962,15.768809,0
9.1,4.38,2.42,0.559,17.307371,1
8.21,7.98,1.27,0.279,17.720015,1
8.28,5.62,6.51,0.45,17.028683,1
8.23,2.86,0.76,-0.098,15.511829,1
7.71,5.74,0.93,0.164,16.504559,1
6.9,16.66,0.98,0.432,18.008375,0
9.99,5.34,1.46,0.527,18.627705,1
8.3,3.37,0.95,0.086,15.938149,1
8.06,4.33,0.69,0.404,16.24244,1
8.74,2.69,1.16,0.976,15.8887615,0
7.66,14.43,1.03,0.566,18.456333,1
8.39,4.88,0.74,0.377,16.8321,1
9.24,6.93,1.31,0.407,18.443666,1
8.23,1.3,0.94,0.927,13.799716,0
8.59,6.38,0.78,1.235,17.614105,0
5.88,6.76,1.04,1.607,15.029734,0
9.62,3.29,1.55,0.585,17.205978,1
8.54,3.38,1.71,1.319,16.184584,0
8.53,9.21,1.07,0.464,18.3513,1
8.74,0.05,1.06,-0.039,7.2348495,1
3.88,24.52,0.87,1.222,15.827603,0
5.54,5.87,0.55,1.58,14.383191,0
6.0,15.09,0.7,0.166,16.893446,1
8.44,2.44,1.18,0.921,15.376949,0
8.86,20.38,1.49,0.73,20.406021,1
7.74,3.03,0.97,1.127,15.147213,0
8.74,2.3,1.14,0.919,15.548639,0
8.03,37.45,1.1,0.923,20.897259,1
6.96,3.55,0.75,1.667,14.711142,0
8.89,1.16,0.77,-0.037,14.21229,1
8.51,6.56,0.69,0.409,17.59452,1
8.64,3.65,1.24,1.078,16.451466,0
8.82,0.41,1.6,0.057,11.883919,1
8.64,3.85,0.99,1.256,16.567305,0
6.89,1.65,0.94,0.561,12.97742,0
8.03,1.98,0.98,2.179,14.513326,0
8.4,5.0,1.12,0.387,16.89485,1
8.28,2.6,0.94,1.032,15.354866,0
7.77,1.25,1.01,1.604,13.25455,0
8.87,1.72,1.46,1.634,15.047642,0
8.86,15.85,0.85,0.64,19.860146,1
7.43,10.81,0.87,0.471,17.599129,1
7.99,6.96,0.63,0.248,17.203045,1
9.16,6.06,1.49,1.151,18.072363,0
7.45,3.41,0.9,0.4,15.113771,1
6.57,3.97,0.75,1.422,14.563953,0
7.88,1.66,0.75,1.09,13.98054,0
8.04,5.24,1.08,1.05,16.636658,0
9.28,7.19,1.59,0.548,18.563644,1
7.99,4.1,0.74,1.254,16.053919,0
7.87,1.28,0.62,0.072,13.40605,1
7.96,1.85,0.65,0.96,14.295858,0
9.37,22.88,2.38,0.955,21.16728,1
8.44,2.99,1.26,1.132,15.818356,0
6.83,66.29,6.81,0.779,20.937239,1
6.75,4.51,0.76,-0.013,15.020883,1
9.03,4.56,1.31,0.413,17.324825,1
8.5,2.66,1.1,0.888,15.624409,1
8.57,1.58,0.8,1.127,14.563286,0
9.11,0.6,1.49,1.669,13.000756,0
9.5,4.46,0.8,0.432,17.746674,1
7.8,2.3,0.83,0.969,14.608639,0
9.39,-0.8,1.35,1.42,13.905451,0
9.1,11.98,5.96,0.927,19.492285,1
10.35,-1.44,2.07,-0.158,16.141813,0
7.14,1.67,0.89,-0.099,13.253582,0
7.81,2.9,1.06,0.951,15.12199,0
7.36,2.29,1.0,1.598,14.159178,0
8.51,10.0,0.79,0.458,18.51,1
9.61,5.31,1.36,0.34,18.235474,1
9.33,21.47,1.33,0.958,20.989159,1
8.94,-0.32,1.13,-0.054,11.46575,1
8.73,9.73,1.35,0.548,18.670563,0
8.31,3.53,0.69,1.071,16.048874,0
7.96,2.61,0.68,1.333,15.043202,0
9.37,4.53,1.25,0.75,17.65049,1
6.48,8.6,0.69,0.999,16.152493,0
7.76,3.52,0.69,0.074,15.492714,0
6.88,2.76,0.86,1.61,14.084546,0
8.87,2.07,1.63,1.454,15.449852,0
8.86,5.0,1.59,1.018,17.35485,0
6.66,2.77,0.73,1.259,13.872399,0
7.77,2.12,1.07,1.499,14.40168,0
9.3,2.76,0.95,0.98,16.504547,0
8.97,11.2,1.23,0.52,19.216091,1
6.72,6.23,1.26,0.112,15.69244,0
7.23,5.86,1.19,1.022,16.069489,0
6.62,4.85,1.07,1.539,15.048708,0
7.92,9.71,1.13,0.411,17.856096,1
6.16,8.53,0.83,1.102,15.814745,0
9.44,23.45,1.48,0.94,21.290714,1
9.06,6.26,1.3,0.466,18.042873,1
11.12,242.89,2.64,1.69,28.047047,1
7.37,4.46,0.95,0.933,15.616674,0
7.87,2.82,1.2,1.046,15.121245,0
8.32,3.69,0.84,0.936,16.155132,0
8.6,2.27,0.87,0.979,15.380129,0
9.78,6.35,1.03,0.46,18.793869,1
8.39,1.81,1.21,1.564,14.678392,0
8.51,15.95,0.97,0.492,19.523804,1
7.05,4.12,0.84,1.626,15.124486,0
8.75,1.04,1.15,1.001,13.835167,0
7.34,6.58,0.85,0.979,16.43113,0
6.04,7.33,0.59,1.341,15.36552,0
8.61,3.6,1.17,1.487,16.391512,0
6.59,3.34,0.87,1.6,14.208733,0
9.14,0.35,1.45,-0.29,11.86034,1
6.93,1.49,0.89,0.017,12.795931,0
8.22,1.93,0.72,1.111,14.647787,0
5.78,36.65,0.73,0.572,18.60037,1
6.08,4.13,0.9,1.111,14.15975,1
7.97,3.45,0.94,1.35,15.659096,0
6.8,21.15,0.56,0.483,18.426552,1
9.66,6.61,1.13,0.553,18.761007,1
8.91,2.52,1.1,1.515,15.917003,0
8.36,10.16,1.15,0.97,18.394466,0
8.35,2.87,1.44,0.042,15.63941,1
9.5,0.4,1.11,0.979,12.5103,0
8.47,8.85,1.06,0.433,18.204716,1
7.14,5.71,0.76,1.017,15.92318,0
4.25,9.46,0.46,1.431,14.129456,0
7.62,15.22,0.62,0.447,18.532074,1
8.37,2.17,1.16,1.097,15.052299,0
7.92,2.04,0.66,-0.028,14.468151,1
8.69,10.64,1.34,0.526,18.824707,0
8.56,3.63,1.09,1.035,16.359535,0
6.16,7.09,2.74,0.131,15.413231,1
4.39,6.89,0.69,0.777,13.581095,0
8.86,8.69,2.68,0.626,18.5551,1
9.01,0.11,1.21,-0.007,9.216964,0
7.13,18.23,0.58,0.4,18.433933,1
7.57,1.83,0.81,1.533,13.882256,0
8.93,5.92,0.76,0.452,17.791609,1
10.14,17.56,1.99,0.896,21.362621,1
4.72,29.13,0.79,0.222,17.041702,1
8.74,5.07,1.46,2.03,17.26504,0
8.94,-0.12,1.48,0.966,9.335906,0
7.52,2.26,1.08,1.576,14.290543,0
8.02,15.34,1.56,0.508,18.949127,1
8.48,11.23,1.12,0.438,18.7319,1
6.95,7.69,0.85,0.243,16.379631,1
3.74,16.69,0.73,0.299,14.852282,0
8.22,0.12,1.15,1.922,8.615907,0
4.83,8.02,0.65,1.216,14.350872,0
7.86,3.45,1.08,1.255,15.549095,0
9.43,1.56,1.66,1.07,15.395623,0
8.83,3.57,1.33,1.132,16.593342,0
8.74,6.8,1.37,0.524,17.902544,1
7.84,5.61,1.39,0.043,16.584814,1
8.4,3.69,0.97,0.007,16.23513,1
8.14,2.21,0.76,0.163,14.861961,1
9.33,8.97,1.38,0.584,19.093962,1
6.83,5.02,1.04,-0.068,15.333519,1
7.28,18.06,0.84,0.543,18.56359,1
9.38,5.08,1.05,0.577,17.909319,1
5.17,18.08,0.9,0.128,16.455992,1
9.64,3.52,1.9,0.243,17.372713,0
7.47,25.04,1.16,0.68,19.463171,1
8.96,4.36,0.85,0.235,17.157433,1
8.78,3.95,1.07,1.088,16.762985,0
8.91,4.69,1.11,0.592,17.265865,1
8.19,3.12,0.94,1.641,15.660772,0
6.29,1.62,0.83,0.845,12.337575,0
8.6,3.47,1.31,0.944,16.301647,0
8.94,0.91,0.87,0.567,13.735207,0
6.74,7.57,0.92,-0.068,16.135479,1
8.27,1.62,0.97,0.054,14.317575,0
6.05,6.04,0.74,0.113,14.955185,1
8.4,-0.83,1.57,1.3,12.99539,0
8.04,2.16,1.41,0.9,14.712269,0
7.75,1.8,0.69,1.654,14.026362,0
8.58,4.19,0.79,0.213,16.69107,1
7.37,1.71,0.97,1.653,13.534981,0
8.59,2.02,1.15,0.51,15.116756,1
6.74,5.55,0.74,0.049,15.461465,1
7.33,5.78,0.89,1.033,16.139639,0
10.08,13.55,1.47,0.874,20.739697,0
4.69,7.17,0.81,0.979,13.967596,0
7.74,4.13,0.94,1.054,15.81975,0
7.09,-0.36,1.32,0.856,9.871513,0
6.14,9.61,0.72,1.044,16.053617,0
7.81,3.38,0.75,1.351,15.454584,0
5.79,6.84,1.0,1.511,14.965281,0
5.05,63.88,0.55,0.528,19.076824,1
9.05,2.83,0.93,1.565,16.308933,0
8.69,1.75,0.82,1.224,14.9051895,0
6.72,4.87,1.01,1.312,15.157644,0
6.01,7.13,0.72,1.128,15.275448,0
6.79,3.12,0.52,-0.048,14.260773,1
8.62,3.16,0.65,0.175,16.118435,1
7.78,16.53,1.51,0.701,18.871365,1
8.45,2.62,1.05,0.634,15.541507,0
8.11,4.05,0.97,0.958,16.147274,0
5.2,10.44,0.47,1.087,15.293503,0
8.35,1.95,0.85,0.157,14.800174,1
6.54,0.35,0.54,0.266,9.26034,0
8.03,3.54,1.36,1.227,15.775016,0
6.69,8.78,0.76,1.12,16.407473,0
5.76,7.96,0.71,0.967,15.264565,0
6.13,15.78,0.9,0.2,17.120535,1
5.74,7.49,0.84,1.371,15.112409,0
9.15,14.92,0.93,0.678,20.018845,1
5.58,2.04,0.5,1.556,12.128151,0
5.35,7.67,0.8,1.643,14.773977,0
8.23,6.25,1.06,1.042,17.2094,0
7.5,5.81,0.93,0.249,16.32088,1
8.61,4.61,1.16,1.004,16.928505,0
8.57,24.62,1.13,0.781,20.52644,1
7.96,1.69,0.89,1.054,14.099434,0
6.89,2.81,0.6,1.026,14.133532,0
8.92,4.33,2.16,0.417,17.10244,1
7.91,1.3,0.93,-0.004,13.479716,0
8.68,11.79,1.0,0.86,19.037569,1
6.36,7.75,0.65,-0.011,15.806509,1
6.82,2.65,0.81,-0.085,13.93623,1
8.94,3.12,1.5,1.281,16.410772,0
9.44,0.91,1.39,-0.053,14.235207,1
9.15,1.64,1.34,-0.004,15.224218,1
8.31,1.8,1.05,-0.015,14.586363,1
8.43,2.16,0.69,1.227,15.102269,0
8.93,6.97,1.34,0.52,18.146164,1
6.07,4.49,0.98,1.175,14.331232,0
7.72,3.42,1.07,1.345,15.390131,0
8.74,2.23,0.85,0.107,15.4815235,1
9.07,6.89,1.56,0.597,18.261095,1
7.88,0.87,0.73,0.022,12.577597,1
11.03,11.11,1.49,0.76,21.258568,1
8.06,1.66,1.27,1.136,14.160541,0
7.99,2.13,1.23,1.855,14.631898,0
8.95,14.58,0.91,0.529,19.768787,1
7.02,2.03,0.51,-0.14,13.55748,1
8.19,2.42,1.06,1.455,15.1090765,0
9.05,5.46,1.13,0.265,17.735962,1
8.29,3.76,0.63,-0.035,16.16594,1
7.13,7.17,0.75,0.453,16.407597,1
8.87,26.13,1.21,0.763,20.955696,1
8.55,0.99,1.09,1.075,13.528176,0
7.21,9.32,0.92,0.485,17.05708,1
9.63,-0.03,1.27,0.383,7.0156064,1
6.77,6.77,0.72,1.195,15.922943,0
6.39,8.94,1.06,1.025,16.146688,0
7.46,3.59,0.92,1.213,15.235473,0
6.99,4.22,0.85,-0.001,15.116562,1
7.04,6.82,0.88,0.09,16.208921,1
6.3,3.31,0.78,1.265,13.899139,0
8.75,0.54,1.31,1.516,12.411968,0
7.66,4.45,0.73,1.123,15.9018,0
8.32,3.82,1.15,1.093,16.230316,0
7.57,4.91,0.63,1.138,16.025408,0
8.82,1.62,1.14,0.405,14.867575,1
7.7,5.38,1.65,1.001,16.353912,0
7.66,2.94,1.11,1.242,15.001737,0
8.37,14.09,0.91,0.574,19.114555,1
8.78,2.98,1.24,0.97,16.151081,0
9.06,2.05,0.84,1.214,15.61877,0
8.1,1.91,0.95,1.092,14.505167,0
9.63,11.88,2.21,0.616,20.004082,1
6.23,20.02,0.86,0.456,17.73732,1
8.09,2.87,0.73,1.371,15.37941,0
8.84,2.59,1.26,1.1,15.906499,0
6.53,1.18,1.1,-0.099,11.88941,1
10.37,336.48,1.82,1.51,28.004795,1
8.5,2.65,1.05,1.124,15.61623,0
9.31,5.7,1.62,0.571,18.089375,1
7.59,6.23,0.61,-0.039,16.56244,1
9.24,1.6,1.16,0.37,15.2606,1
6.24,8.71,0.72,1.051,15.94009,0
8.64,1.8,0.96,1.288,14.916363,0
8.42,4.18,1.24,1.05,16.52588,0
6.02,1.34,0.71,-0.173,11.655523,0
6.98,6.26,0.72,1.073,15.962872,0
6.34,6.7,0.86,-0.017,15.470374,1
7.7,5.41,1.16,1.176,16.365986,0
6.6,21.62,0.83,0.513,18.274279,1
8.85,4.84,0.91,1.054,17.274227,0
6.84,17.0,0.58,0.568,17.992245,1
8.05,8.64,0.75,1.072,17.732569,0
5.59,0.94,0.64,0.325,10.455639,0
7.19,9.51,1.06,0.162,17.080902,1
5.3,2.55,0.59,1.508,12.332701,0
7.52,2.78,0.86,1.389,14.740225,0
8.78,4.52,1.32,1.14,17.05569,1
7.62,7.21,0.75,0.04,16.909676,1
9.16,2.45,1.07,0.95,16.105831,0
6.68,14.93,0.65,0.236,17.550299,0
8.76,0.15,1.24,1.018,9.640457,0
7.03,18.9,0.93,0.441,18.41231,1
8.83,5.33,0.74,0.383,17.463636,1
8.27,1.9,1.04,1.626,14.663769,1
5.24,133.91,0.91,0.836,20.874065,1
8.27,6.62,1.01,0.45,17.37429,1
6.5,1.84,1.45,-0.075,12.824089,0
6.88,66.92,0.54,0.83,21.007778,0
6.17,11.94,1.01,1.11,16.555023,0
9.08,15.38,0.92,0.751,20.014782,1
9.14,5.6,2.1,0.755,17.88094,1
11.25,-1.98,2.61,0.218,17.733326,1
8.01,12.07,0.76,0.838,18.418537,1
8.72,2.59,1.2,0.358,15.786499,1
8.04,10.74,1.07,0.53,18.195023,1
7.76,4.23,0.98,1.109,15.891703,0
6.63,2.65,0.74,-0.058,13.746229,1
5.37,38.19,0.51,0.421,18.279747,1
8.23,6.14,1.13,0.513,17.170841,1
7.38,6.55,0.58,0.154,16.461206,1
9.16,26.6,1.37,0.95,21.284409,1
8.27,11.01,0.93,0.418,18.478937,1
7.52,3.38,0.75,1.212,15.164583,0
8.79,3.48,1.24,1.623,16.497896,0
4.94,4.62,0.76,1.559,13.26321,0
8.36,7.54,1.12,0.38,17.746857,1
8.15,-0.19,1.08,1.68,9.543768,0
6.36,2.3,0.58,-0.155,13.168639,1
9.56,4.72,1.06,0.422,17.92971,1
7.78,8.73,1.0,0.937,17.485071,1
8.38,3.81,0.68,0.098,16.284626,1
8.71,3.41,1.44,0.28,16.373772,1
8.32,1.97,0.81,0.13,14.792331,1
4.84,27.29,0.79,0.174,17.02002,1
7.46,4.16,0.93,0.063,15.555467,1
9.28,2.39,0.85,1.081,16.17199,0
8.52,2.08,0.76,0.115,15.110317,1
8.26,0.78,1.11,0.135,12.720473,1
5.12,11.25,0.78,0.926,15.375762,0
9.7,4.57,3.74,1.147,17.99958,0
9.26,2.82,3.7,1.12,16.511246,0
8.72,4.0,0.79,1.167,16.7303,0
8.33,1.96,0.98,1.015,14.791281,0
7.6,1.76,0.76,0.034,13.827564,0
9.96,6.56,1.73,0.629,19.04452,1
3.59,14.3,0.56,1.389,14.36668,0
7.34,3.8,1.1,-0.1,15.238918,1
9.71,16.21,1.7,0.4,20.758915,1
7.54,19.32,0.93,0.524,18.970036,1
7.64,11.69,0.64,0.524,17.97907,1
4.03,10.94,1.35,1.007,14.225086,0
8.28,4.22,1.41,1.426,16.406563,0
8.15,3.71,0.82,0.967,15.99687,0
8.03,7.76,0.72,0.632,17.47931,1
8.13,3.18,1.04,0.278,15.642136,1
7.09,6.91,0.61,0.179,16.28739,0
6.99,2.66,0.81,1.463,14.1144085,0
7.69,2.85,0.92,1.68,14.964224,0
6.28,7.76,0.79,0.022,15.729309,1
6.1,3.54,0.6,1.506,13.8450165,0
7.89,1.82,0.85,1.383,14.190357,0
7.54,4.42,0.84,0.894,15.767111,0
8.32,4.16,1.12,1.011,16.415466,1
7.25,3.41,0.94,0.915,14.913773,0
8.3,11.47,0.69,0.438,18.597816,1
7.74,3.96,0.61,1.004,15.728476,0
8.48,5.78,0.7,0.612,17.289639,1
8.8,15.6,0.86,0.797,19.765625,1
7.03,5.01,0.88,1.16,15.529188,0
8.49,11.7,0.9,0.556,18.830929,1
5.99,15.03,0.76,0.097,16.874794,1
7.86,3.78,0.96,1.419,15.747459,0
9.93,5.85,1.65,0.822,18.76578,1
7.8,2.75,0.82,1.128,14.996664,0
5.69,16.13,0.97,0.335,16.728172,1
8.44,3.73,2.58,1.556,16.298544,0
10.44,6.8,1.91,0.614,19.602543,1
8.43,3.34,0.95,0.9,16.048733,0
7.94,0.92,0.81,0.501,12.75894,0
7.36,7.96,0.62,0.061,16.864565,1
8.46,2.35,0.75,1.443,15.31534,0
7.33,4.83,0.78,0.089,15.749735,1
6.52,7.28,0.56,1.146,15.830656,0
8.37,5.22,1.17,1.246,16.958351,0
7.98,3.59,0.97,1.058,15.755472,0
7.58,7.86,0.95,1.125,17.057114,0
8.93,4.14,1.24,0.353,17.015003,1
8.69,1.0,1.17,0.039,13.69,1
8.35,3.68,2.58,0.125,16.17924,1
9.57,1.48,1.55,1.287,15.4213085,0
9.17,9.69,1.49,0.708,19.10162,1
6.32,8.32,0.65,0.899,15.920616,0
8.01,-0.15,0.97,1.514,8.890457,0
8.22,0.74,0.7,1.427,12.566158,0
6.34,8.5,0.79,1.044,15.987095,0
7.81,4.07,0.6,1.082,15.857971,0
7.23,31.22,0.83,0.68,19.702164,1
7.51,2.09,0.93,0.103,14.110732,1
7.93,10.75,1.0,0.35,18.087042,1
7.8,0.67,0.89,0.467,11.930374,0
8.14,6.25,1.14,0.443,17.1194,1
8.81,3.92,1.49,0.411,16.77643,1
7.62,1.84,1.26,0.933,13.944089,0
7.85,4.19,0.95,1.061,15.961071,0
8.63,2.51,1.11,0.161,15.628368,1
6.77,6.69,0.85,1.271,15.897131,0
6.59,7.48,0.78,0.899,15.959508,0
9.59,8.61,1.24,0.598,19.265015,1
8.82,11.91,1.23,0.637,19.199558,1
8.36,2.37,0.84,1.161,15.233742,0
8.7,11.49,1.13,0.512,19.001598,1
7.65,15.88,0.8,0.486,18.654253,1
8.23,3.09,0.96,0.995,15.679792,0
6.87,3.37,0.55,1.741,14.508149,0
8.8,0.59,0.82,1.43,12.654261,0
8.11,8.17,0.73,0.382,17.67111,1
9.29,52.92,1.48,1.318,22.9081,1
8.08,3.05,1.03,0.995,15.501499,0
6.42,109.21,0.78,0.754,21.611313,1
7.74,2.26,0.9,1.002,14.510542,0
8.31,10.31,0.96,0.446,18.376293,1
6.26,8.79,0.93,1.079,15.979944,0
8.84,2.28,1.17,1.225,15.629675,1
8.44,29.64,0.86,0.785,20.799389,1
8.6,1.01,1.16,1.283,13.621607,0
5.83,30.4,0.6,0.382,18.244368,1
8.2,1.71,0.66,1.417,14.364981,0
9.26,2.19,1.46,0.321,15.962221,1
5.53,4.24,0.84,-0.148,13.66683,1
8.04,1.5,1.16,1.548,13.920456,0
9.36,4.49,1.19,0.354,17.621231,1
7.81,11.06,0.97,0.49,18.028774,1
5.53,9.39,0.69,0.265,15.393328,0
7.56,11.18,0.84,0.427,17.80221,1
9.12,7.19,0.94,0.454,18.403645,1
7.04,5.54,0.72,0.219,15.757548,1
8.31,1.97,0.66,1.504,14.782331,0
5.24,10.81,0.68,0.014,15.409129,1
9.32,8.48,1.43,0.701,18.961979,1
8.24,2.01,1.09,1.64,14.75598,0
7.92,5.56,1.16,0.197,16.645374,1
5.94,6.82,0.53,-0.051,15.108921,1
7.53,23.9,0.85,0.577,19.42199,1
8.89,-0.49,1.22,-0.14,12.340981,1
8.83,14.5,1.12,0.686,19.636839,1
8.11,7.08,0.91,0.392,17.360165,1
9.65,19.06,1.39,0.787,21.050613,1
8.6,3.09,0.84,0.1,16.049793,1
8.51,1.7,1.23,1.652,14.662245,0
6.05,14.07,0.45,0.062,16.79147,1
6.41,7.87,0.78,0.88,15.8898735,1
8.41,8.8,1.2,0.867,18.132412,1
7.55,4.37,0.82,0.148,15.752408,1
6.92,5.11,0.66,0.987,15.462105,0
9.08,6.74,2.01,1.078,18.223299,0
8.13,0.02,0.92,0.302,4.63515,1
9.67,4.54,1.32,0.43,17.95528,1
8.35,2.46,1.55,1.592,15.304676,0
8.71,0.3,1.14,0.025,11.095607,1
8.73,1.46,0.78,-0.074,14.551764,1
8.81,1.18,1.4,1.495,14.169411,0
7.12,9.42,0.75,0.275,16.990253,0
9.34,1.44,1.19,1.12,15.131813,1
6.43,3.44,0.83,1.671,14.112791,0
8.81,4.3,1.33,0.956,16.977343,1
9.1,4.84,2.85,0.998,17.524227,0
7.28,1.76,1.0,1.472,13.507565,0
6.9,4.84,0.54,0.01,15.324226,0
8.29,4.0,0.73,0.432,16.3003,1
7.34,5.05,0.59,1.079,15.856457,0
8.47,4.32,1.17,0.099,16.647419,1
9.61,11.25,1.42,0.716,19.86576,1
5.67,7.91,0.61,0.956,15.160882,0
5.72,4.69,0.62,1.179,14.075865,0
5.78,2.85,0.51,-0.218,13.054224,1
8.71,0.12,1.45,1.13,9.1059065,0
8.91,2.12,1.25,1.2,15.541679,0
7.68,5.02,1.22,0.1,16.18352,1
8.24,2.17,1.08,1.038,14.922298,1
9.85,0.63,1.35,0.571,13.846703,1
5.93,11.17,0.74,1.236,16.170267,0
4.17,15.54,0.58,0.927,15.127255,0
7.84,0.9,0.9,1.554,12.611213,0
5.69,1.62,0.73,1.477,11.737576,0
5.85,7.9,0.73,1.125,15.338135,0
8.21,19.23,1.13,0.498,19.629898,1
7.14,7.71,1.13,1.143,16.575272,0
4.39,6.99,0.67,1.041,13.612385,0
7.98,11.4,1.2,0.478,18.264524,1
7.55,13.65,0.68,0.471,18.225664,1
5.66,6.09,0.71,-0.048,14.583086,1
8.98,19.72,1.16,0.799,20.454533,1
9.06,8.19,1.06,0.701,18.62642,1
7.23,3.82,0.86,1.43,15.140318,0
8.61,3.09,0.96,1.039,16.059792,0
7.37,3.3,2.08,0.662,14.962569,0
8.86,5.0,1.0,0.571,17.35485,1
8.36,2.7,0.66,-0.065,15.516819,1
8.24,3.5,0.76,1.062,15.9603405,0
7.89,4.25,0.97,1.032,16.031944,0
8.15,4.21,1.13,1.472,16.27141,0
8.12,2.58,0.68,1.015,15.178099,0
6.94,5.93,0.57,1.07,15.805273,0
7.86,3.69,0.64,1.193,15.695131,0
9.31,4.22,1.26,1.227,17.436562,0
9.01,9.44,1.22,1.094,18.884861,0
8.62,5.29,1.75,0.481,17.237278,1
6.44,2.88,0.74,0.045,13.736963,1
8.86,2.0,0.84,1.07,15.36515,0
6.59,6.25,0.97,-0.06,15.569401,1
8.81,2.57,1.05,0.45,15.859666,1
8.22,3.36,1.07,1.603,15.851697,0
7.4,11.09,0.91,0.455,17.624657,1
8.78,39.66,0.8,1.049,21.771763,1
6.81,4.96,0.6,1.28,15.287409,0
6.08,8.26,0.77,1.035,15.6649,0
9.36,9.26,1.25,0.697,19.193054,1
8.16,4.72,0.95,0.922,16.529709,0
9.14,4.83,1.31,0.796,17.559734,1
8.39,1.27,1.07,0.072,13.909019,1
8.2,7.84,2.37,0.473,17.671581,1
8.59,4.27,0.7,0.123,16.74214,1
9.39,10.73,1.16,0.645,19.543,1
6.86,6.55,0.84,0.1,15.941206,1
7.81,6.21,0.56,0.155,16.775457,1
5.36,4.65,0.88,1.319,13.697266,0
7.36,3.4,0.99,0.101,15.017395,1
7.79,-0.74,0.94,0.052,12.136158,1
9.32,9.58,1.42,0.5,19.226826,1
6.32,6.95,0.81,1.099,15.529924,0
5.81,3.97,0.56,1.304,13.803953,0
9.41,-0.73,1.36,2.413,13.726614,0
5.52,8.29,0.47,1.347,15.112772,0
4.2,10.79,0.61,-0.013,14.365108,1
8.34,0.12,1.08,0.084,8.735907,1
9.57,6.17,1.37,0.48,18.521425,1
9.3,2.81,0.91,1.135,16.543533,0
9.4,6.42,0.88,0.392,18.437675,1
7.48,3.76,0.91,1.494,15.35594,0
9.41,8.73,1.37,0.539,19.11507,1
6.69,3.02,0.67,1.604,14.0900345,0
8.44,3.14,1.11,0.48,15.924648,1
6.4,5.23,0.49,-0.084,14.992508,1
8.94,3.46,1.22,1.4,16.63538,0
9.83,24.76,1.53,1.07,21.798754,1
7.56,4.31,1.14,1.61,15.732386,0
7.13,4.23,1.01,1.058,15.261703,0
6.41,4.02,0.55,1.65,14.43113,0
4.78,21.95,0.8,0.31,16.487173,1
8.78,1.74,1.28,1.025,14.982746,0
8.46,3.52,1.75,0.135,16.192713,1
7.3,1.55,0.74,0.071,13.251658,1
8.89,86.87,0.86,1.39,23.58435,1
6.5,6.28,0.71,0.06,15.489799,1
9.19,8.49,1.23,0.573,18.834538,1
8.37,3.57,1.11,0.391,16.13334,1
10.13,5.93,1.89,0.633,18.995274,1
8.79,15.9,0.97,0.607,19.796986,1
8.28,2.52,0.75,-0.069,15.287003,1
8.85,16.08,1.25,0.676,19.88143,1
8.23,3.71,1.21,0.4,16.07687,1
6.18,7.4,0.51,0.071,15.526159,1
7.85,16.59,0.98,0.559,18.949232,1
7.03,19.35,0.89,0.491,18.463406,1
9.05,4.64,2.23,1.356,17.382591,0
9.04,2.27,3.28,0.2,15.820129,1
8.12,8.34,2.11,0.703,17.72583,1
7.7,27.88,0.68,0.79,19.926464,1
5.65,3.7,0.47,1.371,13.491009,0
